in-store,age,items,amount,region
0,55,3,2636.6,4
0,19,5,1599.5,4
1,47,7,972.16,1
1,51,4,1494.5,4
0,61,5,317.89,2
0,35,6,466.61,2
1,32,1,976.57,1
0,85,6,497.2,2
1,47,6,544.61,1
1,34,6,143.21,3
1,31,6,1636.5,1
1,37,3,1499.1,4
0,30,8,66.426,2
1,69,4,599,3
1,39,4,477.73,1
0,44,6,1411.6,4
1,74,6,252.67,3
0,65,6,338.98,2
1,52,7,102.69,3
0,63,5,677.2,4
0,67,6,432.61,2
1,53,3,330.3,1
1,52,7,344.97,4
0,83,4,369.26,2
1,23,8,592.55,1
1,43,8,941.4,3
1,30,7,577.01,4
1,52,1,803.76,4
0,51,6,284.47,2
0,55,2,1211,4
0,43,2,1369.2,4
1,42,1,1763.1,4
1,54,6,1834.3,1
1,38,5,634.21,1
1,54,2,943.27,1
1,49,6,1381.6,1
0,52,5,223.82,2
1,56,7,424.65,3
0,55,3,2622.3,4
1,25,3,925.65,1
0,78,8,453.8,2
0,57,7,191.76,2
1,64,6,173.87,3
1,71,3,948.05,3
1,36,6,1304.1,4
1,28,7,124.19,1
0,36,7,75.513,2
0,74,7,436,2
1,71,7,289.32,3
1,24,4,356.47,1
1,37,7,652,3
0,60,4,161.19,2
1,72,6,441.63,3
1,40,5,954.02,3
1,30,8,413.11,4
1,33,6,589.32,1
1,59,1,523.73,1
1,49,3,798.08,1
1,53,3,438.04,3
0,33,1,34.14,2
0,80,5,352.01,2
0,52,6,1761.5,4
1,33,8,586.36,1
0,32,6,39.525,2
1,63,1,765.28,3
0,79,6,131.93,2
1,57,1,86.312,3
0,34,5,1463.1,4
0,48,6,499.93,2
1,50,5,400.44,1
0,29,2,209.11,2
0,28,7,2214.9,4
0,75,4,286.99,2
0,46,7,348.4,2
0,52,6,152.95,2
0,33,7,523.71,4
1,74,7,972.18,1
0,70,7,409.75,2
1,42,8,654.32,4
1,31,5,665.89,1
1,37,2,198.81,3
0,47,5,1002.8,3
0,23,5,2414.4,3
1,31,2,1102.6,1
0,69,2,399.15,2
1,32,5,1272.2,1
0,33,5,240.02,2
1,44,6,547.34,4
0,80,5,340.64,2
0,82,6,488.52,2
1,37,6,1054,4
0,82,5,412.42,2
1,47,3,1095.1,1
1,30,2,756.74,1
1,43,8,315.05,1
1,25,5,828.64,4
0,76,7,453.42,2
1,66,3,792.38,3
1,32,7,446.19,1
1,49,4,267.34,4
0,27,2,2026.5,4
1,50,6,70.166,3
1,27,7,951.35,4
0,41,3,50.395,2
0,31,8,2342.9,4
1,31,2,560.55,4
0,58,5,476.92,4
0,53,4,1925.4,3
1,36,4,1153.4,1
0,78,8,137.17,2
1,35,7,1886.6,4
1,48,3,1063.8,4
1,40,1,1058.8,4
1,25,4,631.26,1
1,22,5,1709.5,4
0,36,2,2711.4,4
0,28,5,2132.7,3
1,44,7,888.24,1
1,40,3,801.99,4
1,38,6,636.44,3
1,40,7,419.97,1
0,44,2,2724.7,3
0,34,5,725.56,4
0,31,7,18.24,2
1,25,2,834.57,1
0,60,1,2698.8,3
0,30,4,1059.9,3
0,62,3,1614.8,4
0,33,6,2743.7,3
0,54,3,353.99,2
0,57,1,196.6,2
0,56,3,1982,3
1,27,5,696.02,1
0,56,7,1939,3
0,55,5,1213.1,4
0,21,6,979.07,4
1,36,5,991.8,3
0,47,1,1336.8,4
1,48,5,415.69,3
1,36,3,539.51,3
1,27,8,1396.1,4
1,33,1,645.51,3
1,38,2,1683.9,4
0,58,2,795.33,4
1,48,6,461.83,3
1,48,2,1543.5,4
0,33,8,353.16,2
0,34,7,324.16,2
0,44,2,1756.7,4
0,42,2,309.91,2
0,80,5,171.25,2
1,48,2,671.87,1
1,33,7,215.89,3
0,28,1,494.83,2
1,22,2,907.16,4
0,22,2,1164.2,4
0,47,2,702.81,4
0,85,7,414.17,2
1,23,2,1736.6,4
0,20,6,2672.4,3
0,55,4,459.23,2
1,56,7,947.29,3
1,45,2,77.523,3
1,22,4,939.15,4
0,38,6,489.09,3
1,65,5,961.34,1
1,57,6,256.93,3
1,19,2,806.49,1
0,35,4,2017.5,4
0,52,6,414.02,2
1,24,6,451.87,4
0,35,4,2376.9,4
0,49,6,995.91,4
1,37,6,447.5,1
0,65,3,300.09,2
1,59,7,442.32,1
1,35,6,212.56,3
0,47,4,701.4,4
1,48,2,1031.6,4
1,44,4,907.21,1
1,49,3,1706.5,4
1,67,3,84.866,1
0,36,2,2567.8,4
1,29,8,1245.9,1
1,57,1,192.59,3
1,40,5,187.32,3
0,61,5,446.51,2
0,49,4,963.14,3
0,82,5,309.06,2
0,27,5,1398,4
0,75,7,221.02,2
1,28,6,137.25,3
1,51,6,93.231,3
0,25,8,2414.3,3
0,32,6,2443.3,4
0,61,7,731.39,3
1,45,2,195.99,3
1,53,8,540.43,1
1,34,1,243.6,1
1,50,3,762.63,3
0,65,3,189.75,2
1,37,4,608.77,3
0,19,5,222.8,4
1,32,3,54.884,4
1,63,7,325.07,1
1,29,3,235.4,4
1,34,6,617.42,4
1,20,7,831.14,4
1,43,3,1109.9,1
1,47,5,836.41,3
0,62,6,2957.2,3
0,49,3,1338.4,3
1,66,2,290.76,1
0,24,4,811.92,3
1,29,4,478.45,1
1,32,1,687.4,4
0,54,7,475.12,4
1,26,6,363.53,3
0,56,1,2561.8,3
1,29,5,1701,4
0,29,3,2904.8,4
0,73,5,372.46,2
0,26,7,2951.3,4
0,53,2,1810.7,4
0,43,3,116.36,4
1,44,3,869.48,1
1,49,4,1223.7,1
0,18,7,2891.5,3
1,53,6,559.07,1
0,47,5,2551.5,3
1,37,2,1934.5,4
0,46,2,717.09,3
0,58,5,2481.2,4
1,68,1,71.491,1
1,58,1,59.217,1
1,29,7,1574.7,4
1,35,3,311.37,4
1,28,3,85.754,1
1,34,4,808.77,4
0,49,2,1596.5,4
0,49,4,1553.5,3
0,44,3,241.31,2
1,39,8,665.3,1
0,29,6,159.94,2
1,70,5,93.358,1
1,35,3,792.06,1
0,82,5,217.86,2
1,45,4,349.82,1
0,77,5,285.47,2
0,53,4,730.21,3
1,38,5,361.73,1
1,69,2,503.15,1
1,47,2,951.07,4
0,58,4,251.46,3
0,47,6,973.55,4
0,73,4,281.46,2
1,38,3,845.94,3
1,48,4,193.62,4
1,39,2,419.06,3
1,36,2,455.64,1
1,67,2,713.34,3
0,41,4,1026.2,3
1,70,4,331.65,1
1,42,5,921.54,1
1,39,1,82.025,1
0,60,4,185.1,2
1,61,1,236.3,3
1,48,3,577.5,3
0,40,2,1303.2,4
0,45,4,441.89,2
0,79,6,324.66,2
1,47,2,1890.3,4
0,68,5,24.858,2
1,42,7,468.04,3
1,49,8,1168.2,4
1,34,1,1065.6,4
1,41,8,1198.3,4
1,20,2,960.22,1
0,24,6,705,4
0,38,5,1186.4,4
1,58,6,939.39,3
0,45,1,5.702,2
1,48,6,238.01,4
1,27,6,1474,1
0,40,2,1783.7,4
1,68,1,447.33,1
1,36,6,243.87,3
0,49,6,469.48,4
0,25,2,1203.9,4
0,33,2,2224.3,4
0,47,6,239.82,2
0,47,4,1335.6,4
1,70,7,505.67,3
0,71,7,354.99,2
0,49,7,26.403,2
1,43,4,1577.7,4
0,62,7,2564.1,3
1,39,4,1769.8,1
1,62,5,941.7,3
1,72,5,968.95,1
0,27,3,2743.2,4
0,64,8,137.06,2
0,23,3,789.88,4
0,69,4,415.69,2
0,61,7,569.89,4
1,26,6,569.1,1
0,84,4,364.86,2
1,65,6,216.44,3
1,50,3,425.99,1
0,51,8,377.37,2
0,43,3,2387.5,4
0,60,2,1623.7,4
0,31,4,139.76,2
1,65,4,405.52,1
0,79,2,312.99,2
1,54,3,325.9,1
0,26,2,123.99,3
1,62,1,187.9,1
1,23,5,183.83,1
0,38,6,545.3,3
1,51,4,1342.1,4
0,84,2,196.99,2
0,47,3,1307.9,4
0,55,3,209.29,2
0,39,3,272.11,2
1,22,4,1491.5,4
1,61,4,863.42,1
1,31,3,449.01,4
1,54,1,561.31,1
0,41,7,2517.9,4
0,60,2,2433.3,3
1,45,8,849.27,4
0,20,2,1755.4,3
0,41,1,607.66,4
1,47,6,114.61,3
0,44,1,13.327,2
0,32,5,240.15,2
1,21,3,719.67,4
0,63,6,319.31,2
0,37,5,40.538,2
0,50,5,583.72,4
0,31,2,316.19,3
1,65,3,834.47,3
1,25,4,703.52,1
0,32,5,1566.5,4
1,53,7,903.03,1
0,56,1,2201.6,4
1,27,2,134.48,4
1,41,4,559.64,1
0,31,3,147.03,2
0,39,7,386.4,3
1,27,5,377.88,3
1,25,4,347.06,1
1,59,5,53.698,3
1,40,2,387.54,3
1,27,8,576.1,4
1,23,1,1852.5,4
0,20,6,399.95,4
1,51,4,894.69,3
1,41,6,591.33,1
0,55,4,237.39,4
0,36,1,1639.8,3
0,58,2,229.03,2
1,41,1,664.92,3
0,62,7,49.943,2
1,25,6,220.86,4
1,60,6,716.59,1
0,73,5,31.562,2
1,42,4,333.46,3
0,30,2,1162.5,4
0,36,7,2919.9,4
0,44,3,320.24,4
0,26,3,2255.8,3
1,21,8,647.52,4
1,26,7,1913.9,1
0,81,5,45.543,2
0,66,2,352.35,2
1,48,7,460.67,1
0,57,6,100.67,2
0,20,2,1844.7,4
1,41,8,444.33,1
0,76,2,470.95,2
1,25,3,1455.8,1
0,72,2,105.8,2
0,54,5,126.93,2
1,22,5,705.04,4
1,51,5,1102.3,4
0,33,6,202.61,2
0,62,4,287.68,2
0,54,4,2316.3,4
0,41,6,1220.8,3
1,56,7,604.18,3
0,74,5,393.05,2
1,50,7,278.82,3
1,66,6,905.05,1
0,18,1,2076,3
0,27,4,1698.6,3
1,72,5,783.82,3
0,71,6,351.32,2
1,68,4,301.4,3
1,30,2,475.62,1
1,36,4,484.82,3
0,67,4,247.47,2
1,66,7,919.24,1
0,37,2,808.47,3
1,64,2,579.33,3
0,46,4,701.07,4
0,22,3,1373,4
1,42,2,886.67,1
0,48,2,2694.4,4
1,29,7,817.65,1
1,54,3,1247.4,1
0,34,6,430.43,2
0,45,4,427.61,2
1,41,3,499.75,3
0,21,5,1716.3,3
0,28,4,71.219,2
1,48,3,759.3,1
1,62,2,379.97,3
0,34,2,1883.3,4
1,45,6,692.36,1
1,44,4,1433.8,4
0,53,4,120.69,2
0,33,3,1969.5,4
0,41,6,142.36,2
0,52,6,372.59,2
1,21,2,1004.6,1
0,61,6,100.23,3
1,48,2,855.51,1
1,49,4,478.4,4
1,47,5,969.42,4
1,60,2,980.67,3
0,43,2,208.9,2
1,19,6,1641.6,1
0,18,2,2683.2,3
0,43,2,248.25,2
1,39,6,243.98,1
0,70,6,306.96,2
1,56,4,301.01,3
0,65,2,342.12,2
1,20,6,841.15,4
1,43,7,463.95,1
0,37,2,1815.8,3
1,38,8,851.82,3
1,24,7,960.87,3
1,31,3,146.55,3
1,34,2,1648.8,4
0,34,7,229.32,2
0,78,1,236.53,2
1,32,7,1240.7,4
0,47,2,6.2085,2
0,59,5,2823.2,3
0,85,5,454.51,2
0,21,6,1879.6,3
0,59,7,1339.9,4
1,47,5,91.463,4
0,41,2,1810.9,3
0,24,2,437.9,4
0,34,6,1860.1,4
1,28,6,1234,4
1,33,2,571.62,1
0,62,2,2814.5,4
1,40,2,316,3
0,68,5,280.39,2
1,36,2,692.74,1
0,85,3,323.45,2
1,42,8,446.91,1
1,33,1,428.93,1
0,52,2,171.43,4
0,30,2,1019.7,4
1,33,7,401.25,4
0,53,7,216.93,2
1,44,7,761.33,3
0,82,7,163.4,2
0,79,6,379.79,2
1,35,5,1490.3,4
1,33,3,255.39,4
1,30,3,587.85,3
1,28,1,666.64,1
0,66,1,245.28,2
0,19,4,2201.3,4
1,26,2,699.66,1
1,42,5,1057.5,4
0,45,5,111.47,2
0,37,7,945.96,4
0,49,3,2390.1,4
1,73,3,912.39,1
0,35,6,53.746,2
1,62,5,59.299,1
1,50,2,1115.2,4
1,33,7,386.4,3
1,46,6,1076,4
1,52,6,916.2,4
1,22,5,1407.1,4
1,38,3,632.08,3
0,27,4,2228.8,4
0,20,4,509.83,3
1,33,2,438.05,1
0,20,3,903.66,4
1,72,2,244.87,1
0,41,4,401.32,2
1,29,5,407.82,3
1,42,1,386.37,1
1,38,5,985.3,4
1,44,4,67.465,1
0,63,7,99.097,2
1,36,5,130.28,3
0,53,5,786.37,3
1,43,2,1796.8,4
0,19,2,1570.4,4
1,38,5,1994.3,1
1,68,7,491.59,1
1,52,8,832.96,1
1,28,2,1330.9,4
1,73,8,355.47,1
1,53,4,779.36,4
0,72,3,98.391,2
1,53,6,59.997,1
1,34,6,513.41,3
1,45,7,693.42,3
0,71,4,312.66,2
1,36,6,233.24,1
0,44,5,2627.5,3
1,56,2,81.744,1
1,28,4,1120.2,4
1,49,3,117.84,1
0,38,7,391.51,2
1,35,4,1451.7,4
1,52,3,1738.7,4
1,65,2,755.06,3
0,20,3,2348.2,4
0,46,4,931.94,3
1,38,7,1194.2,4
1,39,7,1031.9,1
0,65,5,480.53,2
1,50,7,816.69,3
1,48,3,1258.7,4
1,31,5,391.68,1
0,42,6,919.52,4
1,53,1,1745.5,1
0,61,3,1120.4,3
1,36,6,1303.1,1
1,52,6,702.74,1
0,48,2,2084,3
0,40,7,1473.5,3
0,40,6,105.72,2
0,39,5,455.37,2
1,45,7,258.55,1
1,32,4,1467.1,4
1,74,7,274.64,1
0,57,6,856.54,4
0,80,5,492.23,2
1,50,6,1348.7,4
0,52,5,1829.7,3
1,40,8,1963.3,1
0,52,6,444.77,2
1,62,6,499.07,1
0,73,5,180.64,2
1,26,6,925.74,4
1,29,6,1096.7,4
1,20,6,966.71,4
0,65,5,49.503,2
1,45,1,423.82,1
1,54,4,476.85,1
1,60,6,420.12,1
0,52,2,1127.4,4
0,59,6,487.39,4
1,30,4,889.03,1
0,20,4,1903.9,4
1,60,7,456.83,1
0,85,7,15.662,2
1,31,7,1601.4,4
1,62,3,268.93,3
1,42,5,934.24,4
1,43,6,834.01,1
1,71,4,485.48,1
1,33,3,596.54,3
0,35,4,336.15,2
0,55,5,174.57,2
0,60,6,2519,4
0,45,3,139.8,2
1,48,7,634.81,1
1,19,7,165.17,4
0,54,6,95.669,2
0,23,6,2569.2,3
0,75,7,316.41,2
1,54,3,583.65,3
0,35,2,2995.1,4
0,52,1,295.25,2
1,29,4,273.46,1
0,21,7,2050.2,4
1,31,3,68.035,1
1,29,3,252.45,1
0,38,7,989.73,4
1,45,4,500.84,1
0,71,2,476.01,2
0,84,3,181,2
1,24,5,664.68,3
0,35,3,1706.1,4
0,36,5,376.46,4
0,52,1,59.25,2
1,32,4,109.14,4
1,69,3,601.39,3
0,75,6,206.53,2
1,61,7,992.87,1
0,51,6,419.3,2
0,50,5,1517.9,4
0,37,2,1333.4,4
1,21,3,920.97,4
1,44,4,951.52,3
1,27,6,578.16,3
0,59,6,912.24,4
1,47,7,862.41,4
0,43,6,2451.4,4
1,28,5,731.38,4
0,58,1,2260.1,4
0,49,3,257.71,2
0,61,3,1058,4
1,49,3,734.01,3
0,19,6,1238.8,4
0,62,5,167.93,2
1,20,8,1773.5,4
1,28,3,590.6,3
0,64,2,164.76,2
0,64,4,252.26,2
0,50,1,2711.6,4
0,34,7,2633.8,3
0,30,7,376.69,2
1,46,5,454.06,3
0,29,6,356.44,2
0,52,2,1364.1,3
1,70,6,123.73,3
0,41,1,44.788,2
1,58,3,592.1,3
1,49,2,172.16,1
0,47,8,170.56,2
0,30,3,351.2,2
0,41,3,219.62,2
1,34,6,417.09,3
1,68,6,825.73,1
1,21,4,1014.3,1
0,18,2,1357.7,4
0,69,6,386.26,2
1,69,3,838.23,3
0,30,3,351.43,2
1,45,5,281.67,4
0,49,5,189.81,2
0,29,2,1787.7,4
1,39,5,1880.8,1
1,28,3,1040.6,1
0,31,5,1170.6,4
1,59,2,687.37,1
1,46,6,1731.2,4
1,31,5,133.81,1
0,39,1,197.32,2
0,64,5,87.052,2
0,29,4,93.967,2
0,49,3,90.505,2
1,34,6,480.07,1
0,81,5,461.19,2
1,53,2,1339.6,1
1,31,4,1586.4,1
0,81,5,316.04,2
0,61,5,211.97,2
1,28,6,232.2,3
1,53,7,560.18,1
1,49,3,1350.8,1
1,39,5,696.68,1
1,29,5,1412.6,4
0,18,1,1950.9,4
0,35,2,73.287,2
0,63,4,52.109,2
0,72,5,83.156,2
1,34,3,1269.4,4
1,35,3,1025.1,1
1,37,6,1528.8,4
0,22,6,328.37,4
1,48,6,287.62,1
0,31,8,1591.1,4
0,62,4,294.15,2
0,32,3,358.86,2
0,55,6,2335.9,4
0,48,4,147.17,2
1,37,5,875.39,4
0,37,3,267.69,2
1,36,3,875.35,1
0,35,7,1816,4
0,45,3,360.35,2
0,62,6,1976.5,3
1,48,7,940.99,1
0,55,2,165.68,2
0,44,7,1155.2,4
1,60,6,886.06,3
0,56,7,2420.4,4
1,26,8,861.5,3
0,39,1,473.56,2
0,52,6,862.23,4
0,75,3,126.42,2
0,79,7,364.64,2
1,62,7,188.75,1
0,41,7,2211.7,4
1,73,4,574.29,3
1,36,4,480.54,4
0,54,7,136.42,2
0,57,3,392.8,2
0,58,7,496.76,2
1,25,5,674.98,4
1,33,6,891.03,3
1,53,6,515.47,3
1,61,6,656.48,3
1,42,2,789.19,3
1,46,5,567.62,3
0,31,7,709.5,3
1,38,4,374.31,1
0,55,7,332.2,2
1,46,6,476.41,4
0,27,3,656.44,4
0,45,3,2664.6,3
1,56,2,339.11,3
0,75,3,205.88,2
1,29,6,827.37,4
0,34,3,2200.3,4
0,63,3,334.89,2
1,73,4,373.22,3
1,27,5,864.8,4
1,38,5,865.86,1
1,54,4,1693.2,1
0,49,4,1808.8,4
1,22,7,864.89,4
0,43,3,1946.3,4
0,43,3,2435.8,3
1,70,7,766.3,1
1,63,5,149.63,3
0,23,3,1847,4
0,19,3,2315.9,4
1,29,8,781.91,3
1,30,2,1811.2,4
1,38,3,737.75,4
0,40,7,499.42,2
0,75,3,169.83,2
0,83,3,104.23,2
0,56,5,136.73,3
0,81,2,470.18,2
0,32,3,475.43,2
1,30,8,277.18,4
1,50,2,1748.9,1
0,37,4,1178.8,4
0,44,1,205.3,2
0,35,5,1054.6,4
1,19,4,651.64,4
1,53,8,80.183,4
0,69,3,171.07,2
0,35,6,1338.8,4
1,39,4,1521.7,4
1,32,6,335.54,3
0,54,8,360.91,4
1,51,5,515.51,3
0,49,6,46.593,2
0,50,4,876.28,4
0,25,1,415.96,4
1,20,6,674.68,4
0,78,1,340.72,2
1,20,7,1740.7,4
0,71,8,250.79,2
0,29,5,80.954,2
1,53,1,1247,1
1,20,4,1053.1,4
1,53,5,95.183,1
0,44,7,349.16,2
0,59,4,1687.6,4
1,39,7,498.97,3
0,32,5,186.02,2
1,29,3,1408.3,4
1,27,8,1410,4
1,45,7,276.04,3
0,32,8,2044.3,4
1,71,2,449.22,3
1,32,5,421.81,3
0,72,5,166.87,2
0,42,2,1938.5,4
0,19,6,2435.7,4
0,34,4,2461.7,4
0,71,1,229.25,2
0,59,5,29.634,2
1,26,7,54.158,1
0,78,8,81.103,2
1,41,3,800.03,4
1,68,5,378.62,3
1,29,2,1482.1,4
1,60,8,449.59,3
1,59,1,576.5,3
1,26,7,196.94,1
0,40,5,2802.3,4
1,34,4,203.91,1
1,65,2,353.2,1
0,36,5,449.04,2
1,45,8,921.7,4
1,26,2,1331.5,1
0,36,4,2728.4,4
0,57,5,2140,4
0,31,8,2575.7,4
1,63,3,158.54,1
1,36,2,1259,4
1,58,3,485.36,1
0,40,4,464.01,2
1,70,4,346.55,1
0,80,6,122.88,2
1,39,5,1073.3,4
1,58,6,203.14,1
0,45,6,798.33,4
0,69,5,61.007,2
1,23,5,1361.8,1
1,52,4,899.42,4
1,38,3,922.98,4
0,31,8,119.15,2
0,42,3,73.204,2
0,63,4,2281.2,4
1,53,8,1417.6,4
0,28,5,1558.5,3
1,69,7,753.88,3
1,23,6,1774.4,4
0,62,3,2579.1,4
0,57,5,1714.7,3
0,85,1,339.42,2
0,45,3,1294.4,3
0,68,5,224.08,2
0,84,5,389.69,2
1,51,4,94.224,1
0,28,5,1533.8,4
0,31,4,2791.5,4
1,66,7,685.29,1
0,39,4,1549.4,3
0,49,2,1247.5,3
0,43,3,2932.9,4
0,62,5,2449.4,4
1,51,8,490.14,1
0,27,3,685.58,4
1,52,6,1787.1,4
0,84,6,372.55,2
0,39,3,2924.9,4
1,31,5,703.03,3
0,84,5,192.28,2
0,67,1,181.43,2
1,40,2,1833.4,4
0,57,6,161.22,2
1,26,8,335.12,4
1,39,7,932.07,1
1,44,6,274.29,3
1,68,5,238.87,3
1,58,5,774.41,3
1,44,8,858.84,4
1,21,3,1632.6,4
1,37,2,747.79,3
1,40,7,252.57,3
0,52,3,2967,4
0,84,1,56.733,2
1,31,2,287.42,3
1,36,2,1827.2,4
1,55,6,1674,1
1,45,5,615.55,3
0,30,2,126.22,2
0,46,7,472.78,2
0,59,4,208.57,2
0,58,5,620.06,3
1,67,8,329.88,1
0,23,2,1947.5,3
1,36,3,1121.5,4
1,26,2,207.87,1
1,36,6,414.53,3
1,20,5,1365.2,4
1,42,5,1841.4,4
1,36,7,344.11,3
0,68,2,391.24,2
1,21,7,1417.5,4
0,72,3,40.793,2
1,41,7,681.71,4
1,53,3,218.23,3
1,52,5,224.05,1
1,32,6,923.26,1
0,22,7,2639.3,4
0,48,7,125.31,2
0,47,8,2561.2,4
1,55,6,379.28,1
0,46,3,453.47,2
0,33,5,405.52,2
1,43,6,226.61,4
0,51,4,1823.9,3
1,34,1,1035.7,4
1,43,7,694.04,1
1,24,6,1317.3,4
1,46,7,303.24,3
1,44,4,250.68,3
0,50,5,1549.9,4
0,53,8,2062.4,4
0,63,3,1228.1,4
1,46,2,544.44,3
0,40,1,575.07,3
1,44,6,1576.2,4
0,24,4,341.98,3
1,37,1,848.91,1
1,34,6,1049.8,4
1,28,4,1912.9,1
0,48,6,2540.6,4
0,39,7,1906.8,4
0,74,5,12.703,2
1,32,6,1859.1,1
1,48,6,781.91,4
1,54,7,1291.8,1
0,40,4,1454.6,3
0,29,6,372,2
0,26,5,530.28,4
0,56,3,65.515,2
0,29,1,1607.5,4
0,84,1,56.844,2
1,28,8,328.8,1
0,58,6,1473.2,4
0,37,2,354.07,2
1,44,2,250.88,3
1,41,7,744.9,1
0,40,2,2255.6,3
1,53,3,256.9,1
0,35,5,2444.4,3
0,33,5,295.57,2
0,62,7,153.12,2
0,73,6,374.48,2
0,50,7,2167.8,4
1,31,3,287.41,4
0,28,3,730.31,4
1,63,2,124.85,3
0,71,3,303.61,2
1,43,4,755.59,1
0,30,3,330.23,2
1,44,7,104.6,4
0,56,7,101.28,2
0,39,2,2218.7,4
1,21,6,430.57,4
1,32,3,471.74,1
1,45,6,1474.7,4
1,71,3,331.64,1
1,70,1,371.62,3
1,45,1,912.62,1
0,48,7,216.44,2
0,30,5,2280.3,4
0,32,4,917.96,3
1,50,6,734.84,3
0,41,2,279.11,2
0,38,3,373.45,2
1,28,3,105.86,1
1,24,2,413,4
0,36,7,2762.9,4
1,34,7,529.61,4
0,30,2,98.722,2
0,32,4,306.2,2
0,50,7,1368.7,3
0,22,4,1410.1,4
0,20,3,2917.9,3
1,51,2,376.97,4
1,66,4,284.35,1
1,28,3,86.144,3
0,59,6,840.68,4
0,67,6,159.48,2
0,33,7,1565.9,4
1,46,2,792.27,3
0,33,3,218.85,2
1,48,3,1126,4
1,40,5,694.88,4
0,58,3,1109.5,3
0,34,4,104.65,2
1,30,6,715.35,3
1,20,4,274.32,1
1,27,4,65.104,1
1,33,8,1720.9,4
1,32,4,995.49,4
0,76,4,431.88,2
0,25,2,746.18,3
1,20,3,441,4
0,57,2,1360.4,4
0,83,7,303.74,2
0,39,2,2368.6,4
0,58,1,591.55,4
1,51,2,659.7,4
1,47,6,1219.5,4
1,46,7,288.83,3
1,20,3,842.63,1
1,66,3,324.99,3
0,51,4,1417.1,4
0,66,5,107.72,2
1,51,7,943.55,1
1,52,7,521.37,3
1,72,6,108.3,3
1,25,2,1792.2,4
1,37,2,960.19,3
1,49,8,701.12,1
1,27,7,1824,4
0,22,2,913.1,3
0,38,6,2853.5,4
1,22,7,883.1,1
1,64,5,85.737,3
1,36,3,1032,4
0,45,3,65.743,2
1,33,3,1455.5,4
0,27,3,2626.7,3
0,36,2,2525.2,4
1,39,8,1826.2,4
1,68,5,894.48,3
0,36,6,2461.1,4
1,49,3,626.71,3
0,29,7,2480.4,4
1,47,2,760.6,1
0,26,4,1783.1,3
1,45,6,234.01,3
0,37,4,2621.1,3
1,31,5,1868.4,4
0,61,5,1634.2,4
0,46,8,1269.1,4
0,45,7,1990.8,3
0,58,5,908.78,3
0,19,3,1831.6,4
1,69,8,815.88,3
0,23,2,441.86,4
0,59,3,447.35,2
1,70,6,184.49,3
1,61,5,525.52,3
0,58,3,2460.6,4
0,46,6,2880.3,3
0,20,3,1737.5,4
0,44,7,1703.3,4
1,51,3,90.809,3
1,46,3,691.96,4
1,48,7,1693.8,4
1,35,4,1797,4
1,43,3,1276.1,4
0,49,2,243.92,2
1,47,2,219.66,3
1,37,7,406.07,1
1,53,6,908.14,3
0,67,2,307.22,2
0,37,4,2495,3
0,36,1,2978.9,3
1,21,3,850.39,4
0,84,7,53.703,2
1,30,5,521.7,1
0,54,3,1336.3,4
0,42,1,749.2,4
0,77,5,99.167,2
1,34,6,1740.8,1
0,78,5,172.17,2
1,24,2,83.663,1
1,24,4,947.68,3
1,70,4,379.88,1
1,74,7,288.21,1
1,48,2,221.23,4
0,34,3,956.43,4
1,40,5,774.61,1
0,50,1,219.17,2
0,21,5,1298.8,4
1,47,6,88.713,1
1,20,7,996.06,1
0,51,7,409.36,2
1,22,8,1424.2,4
0,46,2,2764.1,3
0,57,5,73.12,2
1,35,3,878.2,4
1,56,3,509.73,3
1,32,6,274.38,3
1,41,5,1898.2,4
0,57,3,218.84,2
0,46,5,873.1,4
1,34,2,826.5,1
1,51,4,786.3,1
1,47,7,101.14,3
1,51,8,663.53,4
1,43,3,682.71,3
1,31,3,299.41,1
0,29,7,1149.7,4
1,49,4,667.23,4
1,36,3,140.68,3
1,27,1,975.31,4
1,73,5,540.15,3
0,45,2,217.02,2
0,59,3,411.07,3
1,53,8,626.34,1
0,84,3,457.98,2
1,64,2,717.11,3
0,48,6,1381,3
0,82,7,91.661,2
1,41,6,1712,1
0,84,1,469.96,2
1,49,7,818.29,3
1,32,8,405.81,1
0,62,2,1719.8,4
0,52,4,1319.5,3
1,70,7,300.76,1
1,40,2,254.31,3
1,69,6,482.55,3
0,26,3,518.34,4
1,28,5,1525,1
0,53,6,1073.3,4
1,37,5,863.93,3
1,43,6,1540.9,4
0,32,6,464.3,2
1,27,2,695.27,1
0,66,2,65.933,2
0,60,2,638.46,4
1,38,2,989.14,3
0,74,1,487.15,2
0,71,6,130.72,2
0,76,2,416.62,2
1,66,4,515.12,3
1,31,3,911.68,3
1,24,2,1868.8,1
1,37,3,1010.9,4
1,27,3,503.38,1
0,60,3,1952.4,4
1,72,5,548.37,1
1,72,6,489.06,3
1,43,6,374.87,1
1,63,2,410.82,1
0,73,5,69.376,2
0,60,1,262.04,4
0,77,8,213.29,2
0,57,4,362.13,2
0,62,7,1149.1,4
0,46,6,96.702,2
0,27,2,1874.3,4
1,58,6,636.29,3
0,48,6,1109.9,3
0,50,5,1239.3,4
0,30,5,484.18,2
0,43,3,990.23,3
0,31,4,374.4,4
1,48,8,1228.9,1
0,77,7,414.01,2
1,46,8,348.21,3
1,63,3,849.23,1
1,47,8,1845.2,4
0,27,8,1617,4
1,36,7,691.27,3
1,31,2,1257.3,4
0,58,2,2022.4,4
0,55,6,318.06,2
1,60,4,106.99,3
1,42,2,976.65,3
