,in-store,age,items,amount,region
37664,0,47,6,520.28,4
37665,0,54,2,341.39,2
37666,0,21,7,182.02,4
37667,0,20,4,2137.4,3
37668,1,62,1,194.57,1
37669,0,30,4,1568.6,4
37670,1,23,3,55.578,4
37671,1,45,8,1191.8,4
37672,1,50,2,493.49,4
37673,0,54,2,513.35,4
37674,1,73,7,749.86,1
37675,0,66,4,241.35,2
37676,1,66,4,868.95,1
37677,1,35,6,435.1,1
37678,0,57,2,206.86,4
37679,0,32,3,2487.3,4
37680,0,53,3,1451.5,3
37681,0,75,6,371.37,2
37682,0,57,2,1478.9,3
37683,0,23,5,267.88,4
37684,0,32,4,397.66,2
37685,1,44,3,185.16,3
37686,0,38,4,1805.1,3
37687,0,51,3,226.79,3
37688,0,34,2,2185.6,4
37689,0,27,2,188.25,4
37690,0,76,5,294.27,2
37691,1,33,7,699.98,3
37692,1,25,5,854.2,3
37693,0,37,5,351.16,2
37694,1,49,1,773.96,3
37695,1,22,1,1398.2,1
37696,1,39,2,1994.7,4
37697,0,33,7,133.45,4
37698,1,21,4,1405.1,4
37699,0,50,3,490.71,2
37700,0,60,7,1759.6,4
37701,1,42,2,912.69,4
37702,0,38,7,2083.6,3
37703,1,50,3,370.94,3
37704,1,60,8,494.11,1
37705,0,55,5,2362.6,4
37706,0,59,4,1547.1,4
37707,0,64,4,66.75399999999999,2
37708,1,38,5,306.22,1
37709,0,49,5,1965.5,3
37710,0,62,8,2894.4,4
37711,0,65,5,243.99,2
37712,0,35,3,2168.9,4
37713,1,39,1,1440.8,1
37714,0,63,3,1731.1,4
37715,1,44,3,825.29,4
37716,1,73,5,645.15,1
37717,1,24,3,1274.8,1
37718,0,67,2,370.11,2
37719,1,29,1,781.29,3
37720,1,47,1,635.78,4
37721,0,58,6,255.25,2
37722,0,62,2,2297.6,3
37723,1,45,6,110.08,4
37724,1,48,5,1623.6,4
37725,0,36,2,2998.5,4
37726,1,48,2,212.35,1
37727,1,26,5,1761.1,4
37728,0,45,5,1661.9,4
37729,1,36,6,1942.5,1
37730,0,55,3,2711.9,3
37731,1,27,8,368.49,3
37732,1,48,1,61.097,4
37733,1,47,1,723.14,3
37734,0,61,3,372.87,2
37735,0,27,2,2718.1,3
37736,1,30,4,1516.8,4
37737,0,63,5,1741.1,4
37738,0,55,6,225.86,2
37739,1,61,1,335.39,3
37740,1,38,5,706.61,3
37741,1,54,8,564.27,3
37742,1,27,4,300.94,1
37743,1,23,5,1665.7,4
37744,0,30,2,93.281,2
37745,0,42,1,731.06,4
37746,1,24,4,1179.7,4
37747,1,33,2,380.15,3
37748,0,24,5,666.34,3
37749,0,51,6,2186.2,4
37750,0,57,7,1549.9,4
37751,0,43,7,479.91,2
37752,0,26,2,301.37,4
37753,0,78,4,18.875,2
37754,0,47,8,2771.3,3
37755,1,38,1,959.5,3
37756,0,43,8,1253.1,4
37757,0,58,2,241.44,2
37758,1,47,1,1820.0,4
37759,1,73,5,591.58,3
37760,1,55,8,1207.4,4
37761,0,50,4,235.44,2
37762,0,36,1,391.45,2
37763,1,45,1,1610.0,4
37764,0,60,4,2968.1,4
37765,0,61,6,109.88,2
37766,1,38,4,625.74,4
37767,0,68,4,188.86,2
37768,1,26,5,1547.3,1
37769,0,79,3,376.34,2
37770,0,61,8,1997.4,4
37771,0,60,8,2810.7,4
37772,1,70,3,412.05,1
37773,0,77,4,155.76,2
37774,1,36,7,950.98,1
37775,1,41,6,743.17,1
37776,0,35,4,438.73,2
37777,0,19,2,2706.2,4
37778,0,80,7,288.16,2
37779,0,50,3,375.16,2
37780,0,71,4,145.05,2
37781,0,50,7,2219.6,4
37782,0,58,2,247.43,2
37783,1,25,3,404.63,1
37784,0,82,8,189.94,2
37785,0,20,8,648.01,3
37786,1,73,3,955.23,3
37787,0,73,7,275.6,2
37788,1,27,2,1918.4,4
37789,1,42,6,1515.9,1
37790,0,59,4,226.99,2
37791,0,25,8,706.69,4
37792,1,44,5,596.29,3
37793,0,72,4,352.28,2
37794,1,31,7,1432.6,4
37795,0,54,2,481.24,2
37796,1,21,5,1082.5,1
37797,1,28,6,296.93,1
37798,1,37,5,1707.9,4
37799,1,31,4,391.59,1
37800,0,40,6,112.78,2
37801,1,35,4,403.16,3
37802,0,35,5,921.08,4
37803,0,58,2,802.76,4
37804,1,39,5,1776.4,4
37805,0,26,5,2365.5,3
37806,1,40,6,758.34,3
37807,0,53,4,2717.8,4
37808,0,19,6,2963.6,4
37809,0,21,7,162.8,3
37810,1,50,2,492.13,3
37811,0,48,3,220.45,2
37812,1,64,5,696.97,1
37813,1,51,8,738.8,3
37814,0,19,4,2579.0,3
37815,1,50,5,805.57,4
37816,1,52,3,778.28,4
37817,1,34,8,366.83,1
37818,0,31,7,816.14,4
37819,0,84,2,167.46,2
37820,0,24,7,1405.1,4
37821,1,28,3,704.52,4
37822,0,84,3,379.3,2
37823,0,60,4,355.98,2
37824,1,48,4,645.76,1
37825,1,20,7,244.58,1
37826,1,52,4,1440.8,4
37827,0,36,6,891.9,4
37828,0,74,1,475.0,2
37829,1,43,3,385.63,1
37830,0,49,6,265.41,2
37831,0,50,1,162.42,2
37832,0,39,5,132.23,4
37833,1,60,4,83.759,3
37834,1,57,7,175.49,1
37835,0,49,3,1084.0,4
37836,0,57,5,290.08,2
37837,1,68,4,956.71,3
37838,1,74,7,305.31,3
37839,0,31,8,1448.3,4
37840,0,63,3,186.81,2
37841,1,53,2,1381.5,1
37842,1,46,3,52.653999999999996,1
37843,0,22,6,2594.1,4
37844,1,61,4,822.01,3
37845,1,54,5,424.39,1
37846,0,41,4,85.48899999999999,2
37847,0,73,7,216.53,2
37848,1,63,3,221.74,3
37849,0,21,4,1969.2,4
37850,0,42,6,1133.6,4
37851,0,61,4,380.13,2
37852,1,72,6,534.1,3
37853,0,51,4,104.14,2
37854,0,83,2,424.81,2
37855,1,56,4,630.35,1
37856,1,23,1,580.68,4
37857,0,72,2,114.78,2
37858,1,28,5,1654.6,4
37859,1,26,3,911.0,3
37860,1,52,1,330.29,1
37861,0,72,2,377.28,2
37862,0,58,5,326.15,2
37863,0,53,4,1849.8,3
37864,0,75,2,158.82,2
37865,1,30,6,424.82,3
37866,0,48,7,85.978,2
37867,1,54,3,1954.4,4
37868,0,68,3,316.83,2
37869,1,34,6,360.74,3
37870,1,41,4,547.17,4
37871,1,29,7,521.9,3
37872,0,54,1,2687.5,3
37873,1,38,7,416.25,1
37874,1,58,8,127.07,1
37875,0,47,2,480.87,2
37876,1,33,3,720.03,1
37877,0,27,1,1671.3,4
37878,0,71,5,52.18899999999999,2
37879,1,28,5,1429.4,4
37880,1,30,6,825.41,1
37881,1,62,8,982.82,3
37882,1,42,7,213.26,3
37883,0,45,2,190.79,2
37884,0,49,6,1716.9,4
37885,1,41,4,733.98,1
37886,0,39,6,1001.1,4
37887,0,18,2,2108.5,3
37888,0,41,7,403.68,2
37889,0,54,6,2070.9,3
37890,1,20,3,1399.0,1
37891,1,58,3,691.44,3
37892,1,33,1,721.5,1
37893,1,48,5,640.27,1
37894,0,73,7,375.41,2
37895,1,47,3,1723.0,4
37896,0,33,8,1664.3,4
37897,1,23,3,596.84,4
37898,0,56,8,137.77,2
37899,1,50,3,441.38,4
37900,1,70,6,266.04,3
37901,1,26,4,1811.6,4
37902,0,27,5,2840.5,3
37903,0,38,4,2044.3,4
37904,0,54,6,139.75,2
37905,1,44,6,287.2,3
37906,0,41,2,1745.6,4
37907,0,41,4,98.787,2
37908,0,66,1,301.49,2
37909,0,46,5,195.44,2
37910,0,49,8,2591.1,4
37911,1,47,6,1597.1,4
37912,0,19,5,2570.5,4
37913,0,31,5,1721.9,3
37914,0,35,3,1628.4,4
37915,0,63,3,446.8,2
37916,1,51,2,820.23,1
37917,1,27,7,876.45,4
37918,1,24,5,116.59,3
37919,0,79,5,481.36,2
37920,0,65,4,462.08,2
37921,0,35,1,263.69,2
37922,0,70,4,277.03,2
37923,1,59,2,884.65,3
37924,0,32,7,182.01,2
37925,1,43,8,1683.9,4
37926,1,53,5,484.13,1
37927,1,22,5,1538.0,4
37928,1,26,7,1620.3,1
37929,1,20,5,637.15,4
37930,1,26,6,1061.5,4
37931,1,46,7,1575.3,4
37932,1,25,4,458.78,1
37933,1,22,4,525.02,4
37934,0,66,3,244.12,2
37935,1,27,6,1779.4,4
37936,1,24,4,1256.6,1
37937,0,39,2,277.56,2
37938,0,57,7,304.66,2
37939,1,47,1,1251.3,4
37940,0,31,7,2002.7,3
37941,1,35,7,61.297,3
37942,0,83,7,379.81,2
37943,0,69,8,61.055,2
37944,0,26,1,2821.4,4
37945,0,71,7,46.547,2
37946,0,59,6,1583.6,4
37947,1,41,7,809.05,3
37948,0,37,5,2729.2,4
37949,1,25,7,129.26,1
37950,0,56,7,67.161,2
37951,0,61,2,477.24,2
37952,0,54,7,661.37,4
37953,0,71,4,295.02,2
37954,1,38,4,314.99,1
37955,0,54,3,365.71,4
37956,1,33,7,86.29700000000001,4
37957,0,51,5,143.42,2
37958,1,30,4,942.94,1
37959,0,56,2,66.913,2
37960,1,36,1,1023.3,1
37961,1,21,7,841.38,4
37962,1,40,2,76.345,3
37963,0,51,1,459.59,2
37964,0,19,8,481.02,4
37965,0,55,4,2186.7,4
37966,1,42,3,105.42,4
37967,0,71,6,189.79,2
37968,0,34,5,304.7,2
37969,1,49,3,958.67,1
37970,1,62,6,863.93,1
37971,0,80,6,161.9,2
37972,0,36,5,2409.7,4
37973,0,71,6,420.18,2
37974,1,38,5,1251.9,4
37975,1,22,1,650.81,4
37976,0,36,4,1715.1,3
37977,1,27,2,1983.1,4
37978,0,76,3,130.68,2
37979,0,35,7,2695.4,4
37980,0,80,2,235.71,2
37981,0,22,3,920.45,3
37982,1,55,7,1688.0,4
37983,0,71,1,287.47,2
37984,1,26,3,1274.6,1
37985,1,28,3,764.18,4
37986,0,58,7,444.12,4
37987,1,55,5,197.08,1
37988,0,51,3,2273.6,3
37989,1,55,4,1244.8,4
37990,1,39,3,646.67,1
37991,1,31,3,439.81,3
37992,0,26,1,2299.6,4
37993,0,35,5,2623.5,4
37994,0,45,7,1249.9,3
37995,1,49,5,258.59,3
37996,0,45,1,172.42,2
37997,0,41,3,153.02,2
37998,0,33,3,730.49,4
37999,0,56,7,579.3,3
38000,1,33,5,1446.8,1
38001,1,40,2,116.86,1
38002,0,42,6,415.75,2
38003,1,38,6,1781.3,1
38004,1,42,5,555.99,3
38005,0,31,7,1137.5,4
38006,0,66,7,420.86,2
38007,0,50,3,1685.8,4
38008,1,47,7,632.69,1
38009,1,28,1,363.08,4
38010,1,32,1,796.76,3
38011,1,25,7,1492.2,1
38012,1,33,5,695.71,3
38013,0,58,3,1222.8,4
38014,1,41,2,1117.6,4
38015,1,44,7,735.38,4
38016,1,30,7,208.35,1
38017,1,41,6,898.59,3
38018,0,42,6,274.23,2
38019,0,34,5,105.97,2
38020,1,43,5,306.68,1
38021,1,61,4,90.779,1
38022,1,55,3,81.633,1
38023,0,52,3,2784.2,3
38024,1,58,6,168.13,3
38025,1,35,7,216.5,3
38026,1,62,2,191.47,3
38027,1,41,5,1601.9,4
38028,1,41,6,715.58,1
38029,0,43,8,253.71,2
38030,1,50,3,295.05,4
38031,1,26,5,566.3,1
38032,1,53,7,291.16,3
38033,0,54,5,2155.4,4
38034,1,20,6,431.86,4
38035,0,41,7,2948.0,3
38036,0,77,6,292.57,2
38037,0,22,2,139.59,4
38038,0,25,4,851.76,3
38039,1,33,3,1784.4,4
38040,1,37,8,979.59,3
38041,0,35,5,334.83,2
38042,1,30,5,207.28,3
38043,1,25,2,346.17,4
38044,1,52,3,481.24,3
38045,0,64,3,179.75,2
38046,1,74,3,73.419,3
38047,1,47,1,234.36,1
38048,1,33,4,1628.7,1
38049,1,21,4,1054.6,4
38050,0,44,4,1519.1,3
38051,1,27,6,1553.5,4
38052,1,20,6,398.27,4
38053,1,37,3,169.6,1
38054,0,61,4,149.83,4
38055,1,42,6,1818.8,4
38056,0,63,2,229.09,2
38057,1,51,5,1956.7,4
38058,0,56,4,130.1,2
38059,1,35,1,1461.7,1
38060,1,57,4,589.41,3
38061,1,59,3,821.29,1
38062,0,37,7,157.9,2
38063,1,25,6,497.46,3
38064,1,52,1,353.82,4
38065,0,39,5,2626.3,4
38066,1,41,5,264.34,4
38067,1,47,6,113.59,3
38068,1,52,3,1173.1,4
38069,0,37,3,1625.6,4
38070,0,55,1,85.198,2
38071,1,22,5,563.26,1
38072,0,36,6,1080.9,4
38073,0,37,6,280.65,3
38074,0,69,4,497.88,2
38075,0,56,4,1793.4,3
38076,1,53,7,777.73,1
38077,1,46,8,97.194,1
38078,1,62,3,175.78,1
38079,1,20,4,1551.0,1
38080,0,61,1,1257.1,4
38081,1,22,2,384.24,4
38082,1,38,2,1479.6,1
38083,0,48,3,405.85,3
38084,0,39,3,173.34,2
38085,1,59,2,687.86,1
38086,1,47,2,599.0,4
38087,1,21,5,1260.2,4
38088,0,45,5,164.24,2
38089,1,48,1,535.84,1
38090,0,59,7,2888.6,3
38091,0,83,6,191.22,2
38092,1,53,6,205.63,4
38093,0,82,6,173.03,2
38094,1,51,2,850.48,3
38095,1,56,6,526.29,1
38096,1,47,2,810.89,3
38097,1,39,4,369.5,1
38098,0,56,7,1889.0,4
38099,0,81,5,444.94,2
38100,0,82,8,473.86,2
38101,1,20,8,580.67,4
38102,1,71,5,990.32,1
38103,0,40,7,324.21,2
38104,1,69,2,272.58,3
38105,1,52,2,1789.5,4
38106,1,19,1,1676.8,4
38107,0,29,8,1729.5,4
38108,1,47,2,448.36,3
38109,1,49,5,192.12,1
38110,0,75,4,201.7,2
38111,1,40,6,961.53,4
38112,0,34,6,221.81,2
38113,0,46,6,1448.3,3
38114,1,59,5,147.76,3
38115,1,32,2,889.45,4
38116,1,29,2,394.04,3
38117,0,39,5,627.62,3
38118,1,42,2,1416.7,4
38119,0,63,1,899.65,4
38120,0,57,6,395.84,2
38121,0,40,7,715.26,4
38122,1,54,5,1216.5,1
38123,1,48,8,1509.4,1
38124,0,28,6,1697.9,4
38125,1,72,5,306.73,1
38126,0,20,4,2857.4,3
38127,0,61,5,1020.0,4
38128,0,56,8,2460.7,3
38129,1,43,4,1069.1,4
38130,0,60,7,472.98,2
38131,1,34,6,1324.8,4
38132,0,40,7,104.55,3
38133,0,60,6,2757.5,4
38134,1,74,2,214.45,3
38135,0,53,5,151.8,2
38136,0,67,3,388.53,2
38137,0,36,7,369.45,2
38138,0,45,6,1470.8,4
38139,0,55,8,743.08,4
38140,1,51,2,647.73,1
38141,0,53,8,161.72,2
38142,0,39,7,1558.6,4
38143,0,27,3,2204.4,3
38144,1,20,8,501.39,4
38145,0,29,7,355.87,2
38146,0,76,3,457.98,2
38147,1,57,1,479.56,3
38148,0,33,4,418.38,2
38149,0,44,8,81.184,2
38150,1,21,7,1757.9,4
38151,0,84,2,477.43,2
38152,1,52,7,200.73,3
38153,0,63,6,191.21,2
38154,1,53,4,238.6,1
38155,0,38,4,2464.6,3
38156,1,32,6,281.32,4
38157,0,65,5,164.07,2
38158,1,44,4,825.55,4
38159,1,48,3,1927.9,1
38160,0,33,5,317.04,2
38161,1,41,4,523.27,3
38162,1,53,5,52.102,1
38163,0,53,2,267.5,2
38164,0,51,3,2594.8,4
38165,1,37,6,436.9,1
38166,1,21,7,695.81,4
38167,0,33,3,262.19,2
38168,0,29,8,345.45,2
38169,0,28,4,1750.6,4
38170,1,48,3,79.031,3
38171,0,80,2,284.19,2
38172,1,65,8,789.3,3
38173,0,42,4,1391.0,3
38174,0,63,2,65.96,2
38175,1,34,7,351.61,4
38176,1,56,8,970.71,1
38177,1,51,3,327.27,3
38178,0,59,4,2971.4,3
38179,0,58,7,1330.3,4
38180,0,55,3,430.89,2
38181,0,43,3,613.38,4
38182,0,29,3,1923.1,4
38183,0,67,7,384.58,2
38184,1,21,8,1207.9,4
38185,1,27,5,225.17,3
38186,1,57,4,256.78,1
38187,1,54,8,1886.3,4
38188,1,47,2,534.45,3
38189,0,49,4,2447.3,4
38190,1,33,2,1695.9,1
38191,0,84,7,481.97,2
38192,1,21,4,878.46,4
38193,0,21,1,2934.6,4
38194,0,61,1,1775.7,4
38195,0,55,4,490.87,2
38196,1,53,7,1351.8,1
38197,1,38,7,584.75,4
38198,1,44,7,593.73,1
38199,1,52,6,933.1,1
38200,0,39,2,2831.9,4
38201,0,48,7,1654.5,4
38202,0,63,6,72.732,2
38203,0,65,5,464.0,2
38204,1,38,3,997.95,3
38205,1,50,5,945.93,1
38206,1,25,3,927.72,1
38207,1,27,5,278.29,1
38208,0,37,6,378.38,2
38209,0,25,4,1021.4,4
38210,0,19,7,1678.7,3
38211,1,40,6,340.51,3
38212,0,49,7,1398.5,4
38213,0,38,7,439.68,4
38214,0,42,7,165.21,2
38215,0,45,7,172.27,2
38216,1,33,3,319.59,1
38217,0,20,7,1729.6,3
38218,1,47,5,822.21,4
38219,0,73,3,98.25299999999999,2
38220,0,20,5,685.72,3
38221,1,49,5,131.02,1
38222,1,55,5,81.83,3
38223,1,61,4,764.64,3
38224,1,74,5,900.71,3
38225,0,57,2,242.1,3
38226,0,29,6,55.501999999999995,2
38227,0,28,2,2906.4,3
38228,1,59,8,596.44,3
38229,1,72,7,325.1,1
38230,1,35,3,611.55,4
38231,0,62,2,307.05,2
38232,1,72,7,914.12,3
38233,1,40,5,1904.8,4
38234,0,76,3,496.39,2
38235,1,37,7,1906.4,4
38236,0,24,5,684.19,4
38237,1,49,8,1184.1,1
38238,1,64,8,616.12,1
38239,0,81,4,427.28,2
38240,0,71,2,364.15,2
38241,1,53,4,228.66,3
38242,0,56,7,965.67,4
38243,1,29,6,121.77,4
38244,1,45,4,198.9,3
38245,0,31,8,2830.5,4
38246,1,22,2,1815.1,4
38247,1,32,4,1096.6,4
38248,1,65,5,248.17,1
38249,1,20,4,915.08,4
38250,1,55,6,1896.1,4
38251,0,38,7,347.39,2
38252,1,33,3,928.1,1
38253,0,33,4,388.73,2
38254,1,41,6,256.97,1
38255,0,22,4,2414.2,3
38256,1,31,7,163.44,1
38257,0,53,2,2770.4,4
38258,1,22,4,1079.0,1
38259,1,26,5,916.63,1
38260,0,56,2,194.73,4
38261,1,69,2,805.56,1
38262,1,38,7,294.22,1
38263,0,39,2,312.81,3
38264,1,46,6,269.15,1
38265,1,49,2,870.13,3
38266,0,25,6,272.91,4
38267,0,62,4,2891.7,4
38268,0,23,2,1394.4,4
38269,0,32,4,328.74,3
38270,0,62,5,2001.0,4
38271,1,30,2,636.3,1
38272,0,54,4,555.22,4
38273,0,51,4,199.42,2
38274,0,59,6,393.93,2
38275,1,47,7,995.91,4
38276,0,67,1,223.11,2
38277,0,22,7,2968.8,4
38278,0,29,3,13.603,2
38279,0,28,8,459.67,2
38280,1,63,2,375.8,3
38281,1,41,6,1499.5,1
38282,1,69,6,87.906,1
38283,0,81,4,156.14,2
38284,0,79,7,18.305999999999997,2
38285,0,80,6,329.4,2
38286,0,52,2,2509.9,4
38287,1,23,5,328.63,4
38288,0,24,6,2534.1,3
38289,1,26,4,366.8,1
38290,0,73,5,329.18,2
38291,0,51,7,2733.6,4
38292,1,62,7,217.16,1
38293,0,40,3,208.94,2
38294,1,22,4,871.76,4
38295,1,21,4,1737.9,4
38296,0,84,2,172.68,2
38297,0,73,5,112.12,2
38298,1,21,7,1377.1,1
38299,0,38,3,331.41,3
38300,1,39,6,266.42,3
38301,0,39,2,29.05,2
38302,0,78,4,446.46,2
38303,0,39,3,1847.9,4
38304,0,53,8,2510.5,4
38305,1,50,6,1525.0,4
38306,1,46,5,1842.6,1
38307,1,59,5,380.58,1
38308,0,78,7,180.11,2
38309,1,41,6,950.89,3
38310,1,26,1,447.3,3
38311,1,47,7,981.45,1
38312,1,73,6,659.23,3
38313,1,25,3,408.06,1
38314,0,61,7,430.25,2
38315,0,82,6,395.49,2
38316,0,42,1,128.24,4
38317,1,51,5,1081.5,4
38318,0,48,4,147.31,2
38319,0,62,2,197.35,2
38320,1,50,5,1012.3,1
38321,0,29,4,338.4,2
38322,1,36,3,582.56,3
38323,0,40,8,2035.2,4
38324,1,46,8,448.92,3
38325,1,50,2,1241.1,1
38326,1,40,2,218.23,1
38327,0,56,6,440.32,2
38328,1,35,4,1116.7,4
38329,1,28,1,524.35,3
38330,1,31,6,1318.3,1
38331,1,72,3,558.4,1
38332,1,38,5,600.89,3
38333,1,24,3,984.18,4
38334,0,33,6,139.99,4
38335,0,35,7,2699.5,4
38336,1,72,2,157.9,3
38337,1,44,5,1799.9,4
38338,1,33,1,430.91,1
38339,1,46,3,863.48,1
38340,1,46,3,641.89,3
38341,0,39,4,401.03,4
38342,0,51,5,800.08,4
38343,1,64,5,62.038999999999994,1
38344,1,62,2,204.03,3
38345,1,33,4,77.172,1
38346,1,39,4,390.84,4
38347,0,50,5,315.27,2
38348,1,22,7,1246.4,1
38349,0,52,4,188.23,2
38350,0,33,2,2772.6,3
38351,1,71,2,509.49,1
38352,1,34,3,656.19,4
38353,0,31,6,377.67,2
38354,1,29,7,961.64,3
38355,0,38,8,295.63,2
38356,0,35,2,104.59,2
38357,0,46,2,2468.5,4
38358,1,49,3,722.53,4
38359,1,24,4,1909.0,1
38360,0,75,6,270.87,2
38361,1,61,1,964.05,3
38362,1,36,4,1183.9,4
38363,1,38,5,1576.4,1
38364,0,38,4,11.218,2
38365,0,44,3,1698.3,4
38366,0,60,6,5.0047,2
38367,1,42,3,1227.7,4
38368,1,60,7,838.18,3
38369,0,52,7,281.02,4
38370,0,47,8,1552.6,3
38371,0,46,7,2304.7,3
38372,0,63,4,2802.0,3
38373,0,60,8,466.31,2
38374,1,38,6,57.049,3
38375,1,31,6,238.79,3
38376,1,39,5,640.37,3
38377,0,36,8,1058.1,3
38378,0,85,5,184.87,2
38379,0,55,3,60.222,2
38380,1,42,2,1997.4,1
38381,1,52,6,770.76,3
38382,0,79,1,103.02,2
38383,1,34,4,1905.3,4
38384,1,63,2,909.85,1
38385,0,52,6,2308.9,3
38386,0,51,6,1529.2,4
38387,0,62,4,254.58,2
38388,0,28,5,234.46,2
38389,0,54,3,1986.6,4
38390,0,47,5,2146.2,4
38391,0,36,2,435.08,4
38392,0,70,1,65.718,2
38393,1,28,7,122.45,4
38394,1,55,7,864.6,3
38395,0,22,8,968.76,4
38396,1,66,5,911.94,3
38397,0,73,3,220.27,2
38398,0,33,2,449.96,2
38399,1,20,7,1866.0,4
38400,0,52,1,154.82,2
38401,1,25,3,1291.9,4
38402,0,60,1,2956.3,4
38403,1,48,7,1440.2,4
38404,0,44,7,143.12,2
38405,0,26,6,610.87,4
38406,0,69,5,137.85,2
38407,0,41,6,1781.7,4
38408,1,34,4,685.55,1
38409,0,54,3,156.76,2
38410,1,36,2,252.3,1
38411,0,62,1,2408.5,4
38412,0,52,6,2004.2,3
38413,0,77,7,23.66,2
38414,0,50,7,377.6,2
38415,0,38,7,437.27,2
38416,1,22,2,1869.1,1
38417,0,56,4,335.59,2
38418,1,71,5,944.7,3
38419,1,69,5,101.49,1
38420,1,57,6,510.39,3
38421,0,62,4,277.23,4
38422,1,51,2,752.11,4
38423,0,41,5,444.92,2
38424,1,53,6,367.52,1
38425,1,58,4,966.19,3
38426,1,52,4,487.19,1
38427,1,55,8,359.29,1
38428,1,51,4,1247.8,4
38429,0,81,5,155.78,2
38430,0,72,4,249.72,2
38431,1,69,6,736.39,1
38432,0,49,6,471.32,2
38433,1,38,8,895.09,4
38434,1,33,8,226.14,4
38435,1,60,5,972.8,3
38436,0,66,7,292.76,2
38437,0,60,3,2103.0,3
38438,0,36,4,272.26,2
38439,0,51,6,276.44,4
38440,0,70,6,41.797,2
38441,1,69,3,838.72,1
38442,1,25,5,56.553999999999995,3
38443,0,76,7,138.5,2
38444,1,59,4,372.62,3
38445,1,62,3,518.1,3
38446,0,29,2,2789.3,4
38447,0,22,4,2706.6,3
38448,0,56,8,1728.1,4
38449,0,39,7,777.03,3
38450,1,25,3,763.89,3
38451,0,21,3,1340.0,3
38452,1,72,5,407.95,3
38453,1,64,4,203.59,3
38454,1,38,6,1715.1,4
38455,0,37,6,191.05,3
38456,0,36,2,2803.1,4
38457,1,27,1,328.93,4
38458,1,31,8,1249.9,1
38459,1,34,7,1401.0,4
38460,0,70,7,430.1,2
38461,0,60,5,1676.8,3
38462,0,82,2,218.18,2
38463,0,67,4,383.85,2
38464,1,54,6,498.55,4
38465,1,19,5,1053.0,1
38466,0,72,5,110.92,2
38467,0,19,4,1476.1,4
38468,1,34,4,1943.2,4
38469,0,83,6,116.59,2
38470,0,33,3,187.0,2
38471,1,45,4,506.3,4
38472,1,28,2,298.55,4
38473,0,22,3,2083.2,3
38474,1,34,7,1651.7,4
38475,1,34,2,568.27,3
38476,0,52,8,2307.4,4
38477,0,47,2,862.19,3
38478,1,47,4,624.18,3
38479,0,41,6,48.95399999999999,2
38480,0,58,7,2150.6,3
38481,1,54,2,1923.1,4
38482,0,38,7,1977.6,4
38483,1,36,3,647.1,3
38484,0,42,4,132.59,2
38485,0,47,7,254.16,2
38486,0,53,3,1272.1,3
38487,1,50,7,1740.3,4
38488,1,25,2,311.3,3
38489,1,58,3,557.83,1
38490,1,52,2,719.05,3
38491,1,39,2,361.05,4
38492,0,76,5,275.06,2
38493,0,43,5,1048.8,3
38494,1,32,7,562.28,1
38495,0,63,8,365.18,2
38496,1,46,2,599.52,3
38497,1,29,2,1606.9,4
38498,1,39,8,1501.7,4
38499,1,43,8,604.93,4
38500,1,37,4,524.31,3
38501,1,44,7,1676.6,4
38502,0,57,2,286.13,2
38503,1,20,7,1560.3,1
38504,0,77,7,31.805999999999997,2
38505,0,26,2,2291.2,4
38506,0,44,6,145.54,2
38507,1,25,7,56.466,1
38508,1,61,4,703.44,1
38509,0,26,5,2828.8,4
38510,1,55,2,1388.6,4
38511,1,25,4,1217.0,1
38512,0,32,4,1567.9,4
38513,0,55,4,2656.1,4
38514,1,47,5,203.34,1
38515,1,37,5,1170.1,1
38516,1,33,3,469.82,3
38517,1,31,5,703.89,4
38518,0,51,3,97.219,2
38519,0,35,2,107.62,2
38520,1,70,4,366.22,3
38521,1,47,6,618.02,1
38522,1,31,3,101.81,3
38523,1,20,2,562.95,1
38524,1,44,3,325.22,3
38525,0,72,6,177.08,2
38526,0,80,1,162.67,2
38527,0,57,5,466.1,2
38528,0,50,2,1387.2,4
38529,0,78,4,43.266999999999996,2
38530,0,39,2,1604.2,4
38531,1,52,3,687.51,1
38532,1,56,3,68.403,3
38533,0,46,7,1651.8,3
38534,0,59,7,1381.3,3
38535,1,29,2,389.81,3
38536,1,36,6,152.36,3
38537,1,32,4,339.98,4
38538,0,46,3,949.73,3
38539,0,40,5,1482.3,4
38540,1,20,3,1850.4,4
38541,1,60,6,721.7,1
38542,0,80,3,318.3,2
38543,1,71,2,843.44,3
38544,1,41,6,291.39,3
38545,0,42,4,411.67,2
38546,0,57,5,1685.1,3
38547,0,44,3,403.35,2
38548,1,49,4,994.02,4
38549,0,40,1,545.76,4
38550,1,45,6,193.64,4
38551,1,25,8,1291.1,1
38552,1,27,4,99.899,1
38553,0,38,2,482.74,2
38554,1,54,6,1873.2,4
38555,0,41,5,1935.1,3
38556,0,56,7,1030.2,4
38557,1,29,6,527.11,1
38558,0,44,1,309.67,2
38559,1,72,8,232.63,3
38560,0,37,7,1947.8,3
38561,0,36,5,308.61,4
38562,0,39,5,103.3,2
38563,0,49,3,494.03,2
38564,1,61,2,186.73,1
38565,1,47,7,892.13,3
38566,1,36,3,630.41,4
38567,1,38,5,787.54,3
38568,0,19,8,1714.3,3
38569,0,29,3,43.01,2
38570,1,46,1,617.17,4
38571,0,37,3,332.49,4
38572,0,55,4,222.81,3
